MonthEnd,monthly_return,portfolio_value,n_start_positions,n_active_positions,n_carried_missing,n_terminal_zero,FiscalYear,RebalanceDate,Strategy,MKT_RF,SMB,HML,RMW,CMA,RF,excess_return
2022-06-30,-0.12652866150737496,0.7673722947897523,6,6,0,0,2021,2022-03-31,gap_top_10pct,-0.084,0.013300000000000001,-0.06,0.0176,-0.0458,0.0006,-0.12712866150737495
2022-07-31,0.12282751387802748,0.8616267259776544,6,6,0,0,2021,2022-03-31,gap_top_10pct,0.09570000000000001,0.0178,-0.0415,0.0077,-0.06849999999999999,0.0008,0.12202751387802749
2022-08-31,-0.12215634541648501,0.756373554019053,6,6,0,0,2021,2022-03-31,gap_top_10pct,-0.0377,0.0148,0.0018,-0.047400000000000005,0.0132,0.0019,-0.12405634541648501
2022-09-30,-0.12199793970784956,0.6640975387792247,6,6,0,0,2021,2022-03-31,gap_top_10pct,-0.0934,-0.0098,0.0003,-0.013300000000000001,-0.0077,0.0019,-0.12389793970784956
2022-10-31,0.1365939856196272,0.754809268441264,6,6,0,0,2021,2022-03-31,gap_top_10pct,0.0786,0.0181,0.0797,0.0327,0.0643,0.0023,0.13429398561962722
2022-11-30,0.13072522265112907,0.853481878117384,6,6,0,0,2021,2022-03-31,gap_top_10pct,0.046900000000000004,-0.0275,0.0148,0.0629,0.0315,0.0029,0.12782522265112906
2022-12-31,-0.04083555502913083,0.8186294719171556,6,6,0,0,2021,2022-03-31,gap_top_10pct,-0.0638,-0.002,0.0134,0.0034000000000000002,0.042800000000000005,0.0033,-0.04413555502913083
2023-01-31,0.0953849371227038,0.8967143926227656,6,6,0,0,2021,2022-03-31,gap_top_10pct,0.066,0.044000000000000004,-0.0394,-0.024399999999999998,-0.0443,0.0034999999999999996,0.09188493712270379
2023-02-28,-0.03304700097653401,0.867080671214089,6,6,0,0,2021,2022-03-31,gap_top_10pct,-0.025699999999999997,0.005699999999999999,-0.008,0.009899999999999999,-0.0151,0.0034000000000000002,-0.036447000976534014
2023-03-31,0.09043397704537504,0.9454942247311523,6,6,0,0,2021,2022-03-31,gap_top_10pct,0.024900000000000002,-0.0689,-0.09050000000000001,0.0227,-0.021,0.0036,0.08683397704537503
