MonthEnd,monthly_return,portfolio_value,n_start_positions,n_active_positions,n_carried_missing,n_terminal_zero,FiscalYear,RebalanceDate,Strategy
2021-07-31,0.010713712389520458,1.070952202907045,99,99,0,0,2020,2021-03-31,gap_top_30pct
2021-08-31,0.013947776534840584,1.0858896049126878,99,99,0,0,2020,2021-03-31,gap_top_30pct
2021-09-30,-0.03359434512830228,1.0494098547540152,99,99,0,0,2020,2021-03-31,gap_top_30pct
2021-10-31,0.04490296614162981,1.0965314699307274,99,99,0,0,2020,2021-03-31,gap_top_30pct
2021-11-30,-0.005403666522813322,1.0906061795354514,99,99,0,0,2020,2021-03-31,gap_top_30pct
2021-12-31,0.07087513391924238,1.16790303856318,99,99,0,0,2020,2021-03-31,gap_top_30pct
2022-01-31,-0.06703824142934423,1.0896088726979167,99,99,0,0,2020,2021-03-31,gap_top_30pct
2022-02-28,-0.000834888435377712,1.0886991708510163,99,99,0,0,2020,2021-03-31,gap_top_30pct
2022-03-31,0.018832764464556284,1.1092023859084112,99,99,0,0,2020,2021-03-31,gap_top_30pct
2022-04-30,-0.09015741379248043,0.9098425862075196,17,17,0,0,2021,2022-03-31,gap_top_5pct
2022-05-31,-0.017819348931281787,0.8936297836913479,17,17,0,0,2021,2022-03-31,gap_top_5pct
2022-06-30,-0.08683470138442273,0.8160317082762835,17,17,0,0,2021,2022-03-31,gap_top_5pct
2022-07-31,0.0990469836459944,0.8968571875405374,17,17,0,0,2021,2022-03-31,gap_top_5pct
2022-08-31,-0.049890231686351094,0.8521127746645708,17,17,0,0,2021,2022-03-31,gap_top_5pct
2022-09-30,-0.09418375835866932,0.7718575910012276,17,17,0,0,2021,2022-03-31,gap_top_5pct
2022-10-31,0.07971003540734167,0.833382386909361,17,17,0,0,2021,2022-03-31,gap_top_5pct
2022-11-30,0.08244043202794371,0.9020867909306477,17,17,0,0,2021,2022-03-31,gap_top_5pct
2022-12-31,-0.05273033824281381,0.8545194493205002,17,17,0,0,2021,2022-03-31,gap_top_5pct
