MonthEnd,monthly_return,portfolio_value,n_start_positions,n_active_positions,n_carried_missing,n_terminal_zero,FiscalYear,RebalanceDate,Strategy,MKT_RF,SMB,HML,RMW,CMA,RF,excess_return
2019-05-31,-0.09883894415364614,0.9412322703604977,61,61,0,0,2018,2019-03-31,gap_top_20pct,-0.0692,-0.015600000000000001,-0.0245,-0.0048,0.0176,0.0021,-0.10093894415364614
2019-06-30,0.08207393058961876,1.0184829023867745,61,61,0,0,2018,2019-03-31,gap_top_20pct,0.0699,0.0019,-0.0064,0.0045000000000000005,-0.0055000000000000005,0.0018,0.08027393058961876
2019-07-31,0.01685374904613779,1.0356481576313832,61,61,0,0,2018,2019-03-31,gap_top_20pct,0.012199999999999999,-0.0182,0.005,-0.0013,0.0037,0.0019,0.014953749046137789
2019-08-31,-0.028982786895373924,1.0056321877801662,61,61,0,0,2018,2019-03-31,gap_top_20pct,-0.0255,-0.0325,-0.04769999999999999,0.0053,-0.0062,0.0016,-0.030582786895373925
2019-09-30,0.03343235218474816,1.0392528372503516,61,61,0,0,2018,2019-03-31,gap_top_20pct,0.014199999999999999,0.0029,0.0676,0.0182,0.0338,0.0018,0.03163235218474816
2019-10-31,0.01852781658714342,1.0585079232065944,61,61,0,0,2018,2019-03-31,gap_top_20pct,0.0207,0.0025,-0.0192,0.0043,-0.0103,0.0015,0.01702781658714342
2019-11-30,0.01670584873798875,1.0761911964596464,61,61,0,0,2018,2019-03-31,gap_top_20pct,0.0387,0.0039000000000000003,-0.02,-0.016399999999999998,-0.011399999999999999,0.0012,0.015505848737988749
2019-12-31,0.03378824249245871,1.1125538055738742,61,61,0,0,2018,2019-03-31,gap_top_20pct,0.0276,0.009899999999999999,0.0173,0.0005,0.011899999999999999,0.0014000000000000002,0.03238824249245871
2020-01-31,-0.010465005702856578,1.1009109236538088,61,61,0,0,2018,2019-03-31,gap_top_20pct,-0.0009,-0.0437,-0.0622,-0.011899999999999999,-0.0219,0.0013,-0.011765005702856577
2020-02-29,-0.09328045210076752,0.998217454972708,61,61,0,0,2018,2019-03-31,gap_top_20pct,-0.0815,0.0008,-0.0382,-0.0143,-0.0253,0.0012,-0.09448045210076753
2020-03-31,-0.19512995287674395,0.8034353300231402,61,61,0,0,2018,2019-03-31,gap_top_20pct,-0.1335,-0.0818,-0.1383,-0.0161,0.011899999999999999,0.0012,-0.19632995287674396
2019-04-30,0.038764578816546935,1.0387645788165487,92,92,0,0,2018,2019-03-31,gap_top_30pct,0.0397,-0.0115,0.0213,0.0161,-0.0218,0.0021,0.03666457881654694
2019-05-31,-0.08803152517922286,0.9473205486411749,92,92,0,0,2018,2019-03-31,gap_top_30pct,-0.0692,-0.015600000000000001,-0.0245,-0.0048,0.0176,0.0021,-0.09013152517922286
2019-06-30,0.08201966349648959,1.025019461264034,92,92,0,0,2018,2019-03-31,gap_top_30pct,0.0699,0.0019,-0.0064,0.0045000000000000005,-0.0055000000000000005,0.0018,0.0802196634964896
